Formato file originario: WDAT5 
Data conversione: 09/10/23 21:07
01/08/23	00:30	24.2	24.4	24.2	70	0.0	0.0	NNE	0.00	0.0	NNE	28.1	0.0	0.0	1008.3	0.00	0.0	0.000	0.000	29.7	52	0.0	0.0	0.00	0.0000	---	---	---	---	696	1	100.0	30	
01/08/23	01:00	23.8	24.2	23.8	74	0.0	0.0	NNE	0.00	0.0	NNE	27.9	0.0	0.0	1008.1	0.00	0.0	0.000	0.000	29.6	52	0.0	0.0	0.00	0.0000	---	---	---	---	696	1	100.0	30	
01/08/23	01:30	23.2	23.8	23.2	77	0.0	0.0	NNE	0.00	0.0	NNE	27.6	0.0	0.0	1007.8	0.00	0.0	0.000	0.000	29.4	52	0.0	0.0	0.00	0.0000	---	---	---	---	695	1	100.0	30	
01/08/23	02:00	23.0	23.2	22.9	77	0.0	0.0	NNE	0.00	0.0	NNE	27.4	0.0	0.0	1007.5	0.00	0.0	0.000	0.000	29.3	52	0.0	0.0	0.00	0.0000	---	---	---	---	698	1	100.0	30	
01/08/23	02:30	23.1	23.1	22.7	79	0.0	0.0	NNE	0.00	0.0	NNE	27.4	0.0	0.0	1007.5	0.00	0.0	0.000	0.000	29.2	52	0.0	0.0	0.00	0.0000	---	---	---	---	698	1	100.0	30	
01/08/23	03:00	22.4	23.1	22.4	81	0.0	0.0	NNE	0.00	0.0	NNE	27.1	0.0	0.0	1007.2	0.00	0.0	0.000	0.000	29.1	52	0.0	0.0	0.00	0.0000	---	---	---	---	696	1	100.0	30	
01/08/23	03:30	21.9	22.4	21.9	83	0.0	0.0	NNE	0.00	0.0	NNE	26.8	0.0	0.0	1007.1	0.00	0.0	0.000	0.000	29.0	52	0.0	0.0	0.00	0.0000	---	---	---	---	698	1	100.0	30	
01/08/23	04:00	22.1	22.1	21.8	82	0.0	0.0	NNE	0.00	0.0	NNE	26.8	0.0	0.0	1006.8	0.00	0.0	0.000	0.000	28.9	52	0.0	0.0	0.00	0.0000	---	---	---	---	696	1	100.0	30	
01/08/23	04:30	21.9	22.1	21.9	83	0.0	0.0	NNE	0.00	0.0	NNE	26.8	0.0	0.0	1006.7	0.00	0.0	0.000	0.000	28.8	53	0.0	0.0	0.00	0.0000	---	---	---	---	695	1	100.0	30	
01/08/23	05:00	21.9	22.0	21.8	84	0.0	0.0	NNE	0.00	0.0	NNE	26.8	0.0	0.0	1006.6	0.00	0.0	0.000	0.000	28.7	53	0.0	0.0	0.00	0.0000	---	---	---	---	697	1	100.0	30	
